date,Gas_01,Maximum_Humidity,Solar_Radiation,Day_Degree_Hot,Day_Degree_Cold,Average_Humidity,Max_OutdoorTemp,Average_OutdoorTemp,Min_OutdoorTemp,Year,Quarter,Month,Week,Day,Is_Weekend,Is_Holiday
2020-11-15,0.346160270637641,0.6002337373019152,0.6717423031439504,0.1116636528028933,0.0035590188347023,0.8902362005810278,0.2618710837990736,0.3952299332628278,0.4561846917254238,2020,4,11,46,15,1,0
2020-11-22,0.3146863552234437,0.6352835502431866,0.6189272473044779,0.1175406871609403,0.0206423092412733,0.781651298892678,0.2854318317475003,0.4203036602117598,0.4660273257870419,2020,4,11,47,22,1,0
2020-11-29,0.5053778098624474,0.8128472252381176,0.4559876169842589,0.3707052441229656,0.0,0.8951202054650327,0.1691580107033158,0.2469124636835515,0.3069047417908849,2020,4,11,48,29,1,0
2020-12-06,0.5045637465344759,0.6562803721466837,0.6323399153842227,0.4975135623869801,0.0052198942908967,0.5857858616479308,0.1514109538070983,0.1913111200256089,0.262684211948833,2020,4,12,49,6,1,0
2020-12-13,0.4750280314258942,0.4815272953593081,0.4783538505047769,0.2441229656419529,0.0105584225429501,0.5136625826280998,0.2078649537614456,0.3372203785419934,0.4166001851732647,2020,4,12,50,13,1,0
2020-12-20,0.428984494397558,0.6370195079596178,0.5630284130539971,0.3245931283905967,0.0056944301355236,0.7853143025556819,0.2228071597114221,0.2598743055808808,0.3089731214125291,2020,4,12,51,20,1,0
2020-12-27,0.5933216087734329,0.5990764321576281,0.7306225574393529,0.524638336347197,0.0,0.7350848385331143,0.1996033927925168,0.1483882993164201,0.188650486181011,2020,4,12,52,27,1,0
2021-01-03,0.7457060079409447,0.1691375710549114,0.7079269160861563,0.7870705244122965,0.0,0.1622668519220244,0.0603807912790853,0.0661549744923801,0.1469262765719783,2021,1,1,53,3,1,0
2021-01-10,0.7489920206433995,0.994461468238054,0.3596013962935327,1.0,0.0,0.7955454507178645,0.0,0.0650925284352219,0.0900101752591439,2021,1,1,1,10,1,0
2021-01-17,0.8264182749537125,0.7076151217611407,0.7922776539863027,0.9627034358047016,0.0,0.7008547008547007,0.0831255825886055,0.0,0.0,2021,1,1,2,17,1,0
